Generation_187;[98, 60, 43, 60];42.9
Generation_188;[162, 111, 97, 32];68.1
Generation_189;[158, 148, 87, 47];70.1
Generation_190;[103, 43, 40, 43];41.6
Generation_191;[160, 100, 42, 37];51.5
Generation_192;[110, 88, 61, 61];50.1
Generation_193;[70, 62, 58, 38];41.0
Generation_194;[93, 71, 69, 69];52.3
Generation_195;[66, 60, 55, 31];40.9
Generation_196;[116, 90, 88, 86];59.0
Generation_197;[150, 77, 70, 69];59.4
Generation_198;[118, 93, 58, 118];52.2
Generation_199;[98, 94, 62, 94];48.8
Generation_200;[108, 85, 81, 10];54.5
Generation_201;[92, 72, 32, 30];36.2
Generation_202;[101, 55, 52, 38];49.3
Generation_203;[93, 92, 75, 92];55.6
Generation_204;[104, 47, 46, 35];41.8
Generation_205;[75, 69, 56, 69];44.3
Generation_206;[92, 46, 40, 46];37.5
Generation_207;[86, 72, 46, 33];41.8
Generation_208;[86, 60, 55, 43];47.6
Generation_209;[94, 89, 88, 89];49.3
Generation_210;[125, 104, 102, 36];56.1
Generation_211;[130, 92, 90, 90];65.1
Generation_212;[116, 98, 98, 71];81.7
Generation_213;[103, 94, 91, 75];75.0
Generation_214;[120, 109, 104, 73];91.5
Generation_215;[139, 100, 97, 93];93.3
Generation_216;[126, 112, 108, 101];102.5
Generation_217;[114, 112, 110, 112];96.0
Generation_218;[103, 100, 99, 97];87.7
Generation_219;[152, 131, 103, 152];99.9
Generation_220;[120, 115, 113, 83];87.4
Generation_221;[123, 120, 111, 95];102.2
Generation_222;[122, 120, 120, 102];97.0
Generation_223;[116, 112, 107, 91];89.9
Generation_224;[106, 103, 102, 75];91.6
Generation_225;[122, 100, 98, 93];96.0
Generation_226;[119, 104, 103, 119];93.1
Generation_227;[117, 102, 102, 102];88.4
Generation_228;[111, 108, 102, 13];78.9
Generation_229;[106, 101, 97, 97];82.3
Generation_230;[128, 119, 116, 84];93.2
Generation_231;[116, 100, 93, 89];90.9
Generation_232;[136, 117, 114, 117];98.8
Generation_233;[174, 123, 120, 123];104.7
Generation_234;[129, 115, 107, 115];93.6
Generation_235;[166, 122, 94, 10];89.6
Generation_236;[123, 107, 102, 107];88.1
Generation_237;[137, 106, 104, 13];91.6
Generation_238;[123, 115, 85, 115];61.7
Generation_239;[181, 171, 121, 103];106.3
Generation_240;[123, 120, 113, 95];104.2
Generation_241;[134, 105, 103, 134];99.7
Generation_242;[169, 128, 119, 11];98.3
Generation_243;[165, 105, 104, 10];76.8
Generation_244;[136, 129, 118, 93];86.4
Generation_245;[140, 128, 118, 104];110.6
Generation_246;[175, 149, 131, 87];121.6
Generation_247;[141, 127, 116, 95];108.9
Generation_248;[178, 128, 127, 90];113.7
Generation_249;[130, 118, 114, 114];105.4
Generation_250;[126, 126, 116, 10];97.9
Generation_251;[126, 110, 99, 10];76.3
Generation_252;[135, 124, 115, 115];70.9
Generation_253;[138, 137, 135, 9];110.3
Generation_254;[138, 136, 118, 106];94.8
Generation_255;[136, 127, 125, 100];112.9
Generation_256;[191, 171, 150, 106];139.0
Generation_257;[153, 142, 140, 153];121.9
Generation_258;[135, 132, 120, 100];104.3
Generation_259;[138, 131, 122, 98];109.3
Generation_260;[200, 175, 164, 105];135.8
Generation_261;[181, 158, 129, 122];126.0
Generation_262;[179, 156, 135, 118];131.6
Generation_263;[143, 117, 116, 110];114.0
Generation_264;[147, 141, 140, 108];125.9
Generation_265;[143, 137, 136, 125];120.8
Generation_266;[187, 138, 129, 126];126.5
Generation_267;[176, 139, 125, 108];123.7
Generation_268;[171, 134, 134, 129];125.4
Generation_269;[136, 135, 132, 135];110.6
Generation_270;[143, 138, 133, 118];114.7
Generation_271;[151, 137, 137, 151];127.4
Generation_272;[200, 149, 133, 97];113.3
Generation_273;[131, 127, 122, 121];114.7
Generation_274;[140, 140, 135, 121];122.2
Generation_275;[200, 180, 139, 121];129.0
Generation_276;[193, 144, 140, 120];123.6
Generation_277;[200, 200, 147, 118];144.0
Generation_278;[140, 139, 135, 10];110.4
Generation_279;[200, 178, 132, 178];98.5
Generation_280;[183, 130, 129, 126];113.9
Generation_281;[179, 179, 129, 113];126.7
Generation_282;[134, 126, 123, 9];104.0
Generation_283;[131, 126, 123, 126];75.3
Generation_284;[181, 156, 132, 102];112.4
Generation_285;[177, 131, 129, 129];125.5
Generation_286;[200, 187, 180, 200];139.7
Generation_287;[200, 192, 191, 178];156.0
Generation_288;[200, 200, 191, 200];180.4
Generation_289;[196, 188, 186, 196];141.5
Generation_290;[191, 191, 190, 191];158.6
Generation_291;[200, 200, 189, 200];146.9
Generation_292;[200, 194, 183, 174];141.0
Generation_293;[200, 195, 194, 189];182.0
Generation_294;[200, 200, 194, 168];181.6
Generation_295;[200, 192, 185, 185];163.0
Generation_296;[200, 192, 179, 174];160.5
Generation_297;[192, 190, 189, 189];171.6
Generation_298;[200, 190, 184, 171];155.1
Generation_299;[200, 199, 188, 188];182.9
Generation_300;[188, 188, 184, 8];162.2
Generation_301;[200, 194, 194, 194];146.8
Generation_302;[200, 187, 184, 184];147.4
Generation_303;[200, 200, 192, 176];168.7
Generation_304;[200, 200, 200, 200];167.7
Generation_305;[200, 196, 189, 196];130.0
Generation_306;[200, 195, 189, 189];159.1
Generation_307;[200, 200, 200, 200];168.0
Generation_308;[200, 188, 188, 188];129.6
Generation_309;[200, 181, 180, 11];142.9
Generation_310;[200, 200, 200, 200];168.3
Generation_311;[200, 181, 170, 152];119.4
Generation_312;[191, 181, 181, 173];176.1
Generation_313;[200, 200, 200, 171];167.0
Generation_314;[200, 200, 178, 13];145.7
Generation_315;[183, 182, 181, 162];140.0
Generation_316;[187, 185, 185, 185];179.8
Generation_317;[200, 200, 186, 13];147.6
Generation_318;[200, 200, 186, 169];127.7
Generation_319;[200, 200, 198, 196];169.1
Generation_320;[200, 183, 183, 11];159.3
Generation_321;[200, 200, 200, 181];149.8
Generation_322;[200, 200, 191, 200];142.9
Generation_323;[200, 196, 179, 174];145.8
Generation_324;[200, 195, 194, 150];177.0
Generation_325;[200, 200, 200, 179];187.7
Generation_326;[200, 200, 183, 171];146.6
Generation_327;[194, 191, 186, 10];162.1
Generation_328;[200, 190, 188, 188];123.3
Generation_329;[200, 200, 186, 148];147.5
Generation_330;[200, 200, 200, 154];155.2
Generation_331;[200, 200, 200, 172];151.8
Generation_332;[200, 200, 200, 143];143.4
Generation_333;[200, 200, 200, 200];158.2
Generation_334;[200, 200, 200, 140];134.4
Generation_335;[200, 200, 200, 129];154.9
Generation_336;[200, 200, 200, 147];145.7
Generation_337;[200, 200, 200, 9];153.5
Generation_338;[200, 200, 200, 12];104.4
Generation_339;[200, 200, 195, 200];94.5
Generation_340;[200, 200, 200, 9];141.2
Generation_341;[200, 200, 200, 188];141.1
Generation_342;[200, 200, 200, 10];162.0
Generation_343;[200, 200, 200, 10];124.8
Generation_344;[200, 200, 200, 200];123.9
Generation_345;[200, 200, 200, 10];143.4
Generation_346;[200, 200, 200, 10];131.9
Generation_347;[200, 200, 159, 98];113.4
Generation_348;[200, 200, 200, 173];159.9
Generation_349;[200, 200, 200, 200];148.9
Generation_350;[200, 200, 179, 10];122.9
Generation_351;[200, 200, 162, 200];107.7
Generation_352;[200, 200, 178, 173];137.8
Generation_353;[200, 200, 200, 200];164.1
Generation_354;[200, 200, 174, 114];120.3
Generation_355;[200, 200, 183, 200];160.8
Generation_356;[200, 200, 200, 168];146.8
Generation_357;[200, 200, 200, 200];162.1
Generation_358;[200, 200, 200, 10];131.2
Generation_359;[197, 192, 189, 192];115.1
Generation_360;[200, 200, 200, 177];171.3
Generation_361;[200, 200, 182, 182];144.5
Generation_362;[200, 200, 200, 11];148.7
Generation_363;[200, 200, 181, 200];106.9
Generation_364;[200, 200, 200, 144];144.2
Generation_365;[200, 200, 185, 138];143.3
Generation_366;[200, 200, 200, 200];164.6
Generation_367;[200, 200, 200, 199];139.0
Generation_368;[200, 200, 200, 200];160.1
Generation_369;[200, 200, 199, 193];124.7
Generation_370;[200, 200, 200, 155];166.9
Generation_371;[183, 179, 179, 183];135.7
Generation_372;[200, 200, 200, 200];149.7
Generation_373;[200, 200, 200, 200];128.8
Generation_374;[200, 182, 171, 159];115.5
Generation_375;[200, 200, 200, 161];181.1
Generation_376;[200, 200, 200, 162];147.3
Generation_377;[200, 200, 184, 200];134.2
Generation_378;[200, 200, 195, 200];145.9
Generation_379;[200, 200, 200, 193];153.0
Generation_380;[200, 200, 200, 8];140.4
Generation_381;[186, 184, 173, 160];92.1
Generation_382;[200, 200, 200, 200];189.0
Generation_383;[200, 200, 200, 9];132.3
Generation_384;[200, 183, 174, 9];91.4
Generation_385;[200, 195, 192, 179];136.6
Generation_386;[200, 200, 200, 183];160.4
Generation_387;[200, 176, 171, 131];135.5
Generation_388;[200, 200, 198, 200];154.8
Generation_389;[200, 186, 183, 183];130.1
Generation_390;[200, 200, 167, 148];143.9
Generation_391;[200, 200, 200, 166];155.3
Generation_392;[200, 174, 169, 200];128.0
Generation_393;[200, 200, 200, 200];160.1
Generation_394;[200, 200, 180, 162];120.6
Generation_395;[200, 200, 200, 13];156.5
Generation_396;[200, 158, 157, 12];98.6
Generation_397;[200, 192, 175, 175];106.4
Generation_398;[200, 191, 171, 154];147.1
Generation_399;[200, 176, 176, 157];160.5
Generation_400;[200, 200, 192, 191];156.1
Generation_401;[200, 200, 173, 142];145.9
Generation_402;[200, 200, 169, 86];134.9
Generation_403;[200, 187, 187, 187];150.4
Generation_404;[200, 200, 200, 200];130.3
Generation_405;[200, 200, 200, 200];123.8
Generation_406;[200, 200, 200, 200];134.2
Generation_407;[193, 192, 167, 192];120.0
Generation_408;[200, 200, 190, 200];151.1
Generation_409;[200, 200, 200, 187];141.7
Generation_410;[200, 200, 182, 150];138.7
Generation_411;[200, 200, 181, 153];150.2
Generation_412;[200, 200, 200, 167];155.2
Generation_413;[200, 200, 200, 169];141.4
Generation_414;[200, 188, 187, 100];125.0
Generation_415;[200, 200, 200, 173];176.2
Generation_416;[200, 200, 169, 157];137.9
Generation_417;[200, 173, 169, 143];135.1
Generation_418;[200, 196, 182, 145];164.4
Generation_419;[200, 200, 200, 168];171.3
Generation_420;[200, 200, 200, 12];142.5
Generation_421;[200, 193, 159, 9];91.9
Generation_422;[200, 200, 153, 124];104.2
Generation_423;[200, 200, 191, 12];151.3
Generation_424;[200, 182, 179, 162];140.8
Generation_425;[200, 200, 200, 200];184.8
Generation_426;[200, 200, 173, 173];126.6
Generation_427;[200, 200, 200, 12];144.1
Generation_428;[200, 200, 200, 200];85.0
Generation_429;[200, 200, 200, 200];140.4
Generation_430;[200, 200, 200, 200];142.9
Generation_431;[200, 200, 200, 9];142.5
Generation_432;[200, 200, 200, 11];86.1
Generation_433;[200, 200, 194, 12];102.7
Generation_434;[200, 200, 182, 10];87.3
Generation_435;[200, 200, 177, 10];99.5
Generation_436;[200, 200, 200, 10];103.0
Generation_437;[200, 200, 142, 12];91.1
Generation_438;[200, 193, 189, 88];103.2
Generation_439;[200, 200, 200, 200];178.1
Generation_440;[200, 200, 200, 12];142.7
Generation_441;[190, 186, 177, 177];92.4
Generation_442;[200, 200, 200, 188];170.4
Generation_443;[200, 200, 200, 13];160.0
Generation_444;[200, 200, 183, 9];85.3
Generation_445;[200, 200, 200, 200];157.2
Generation_446;[200, 200, 200, 181];125.2
Generation_447;[200, 200, 200, 200];153.7
Generation_448;[200, 200, 200, 200];143.4
Generation_449;[200, 200, 200, 200];146.8
Generation_450;[200, 200, 200, 200];141.9
Generation_451;[200, 200, 200, 200];143.0
Generation_452;[200, 200, 200, 200];119.7
Generation_453;[200, 200, 200, 148];127.0
Generation_454;[200, 200, 200, 200];171.4
Generation_455;[200, 200, 200, 10];142.8
Generation_456;[200, 200, 200, 10];86.5
Generation_457;[200, 200, 137, 132];95.4
Generation_458;[200, 200, 200, 12];137.3
Generation_459;[200, 200, 200, 87];119.2
Generation_460;[200, 141, 136, 111];99.3
Generation_461;[200, 200, 200, 120];164.4
Generation_462;[200, 200, 200, 200];149.5
Generation_463;[200, 200, 200, 200];132.2
Generation_464;[200, 200, 200, 12];119.1
Generation_465;[200, 200, 200, 142];103.7
Generation_466;[200, 200, 200, 200];149.9
Generation_467;[200, 200, 200, 200];136.2
Generation_468;[200, 200, 200, 173];135.9
Generation_469;[200, 200, 200, 200];145.0
Generation_470;[200, 200, 200, 157];122.6
Generation_471;[200, 200, 200, 200];163.0
Generation_472;[200, 200, 154, 200];111.0
Generation_473;[200, 200, 200, 200];125.8
Generation_474;[200, 200, 200, 144];126.8
Generation_475;[200, 200, 200, 9];119.1
Generation_476;[200, 200, 128, 10];74.9
Generation_477;[200, 108, 106, 104];93.8
Generation_478;[200, 200, 135, 107];124.1
Generation_479;[200, 200, 200, 200];144.4
Generation_480;[200, 200, 183, 141];114.9
Generation_481;[200, 200, 200, 140];154.8
Generation_482;[200, 200, 200, 200];139.6
Generation_483;[200, 200, 200, 160];133.0
Generation_484;[200, 187, 152, 187];127.2
Generation_485;[200, 200, 200, 200];165.9
Generation_486;[170, 150, 137, 126];103.1
Generation_487;[200, 200, 200, 129];160.9
Generation_488;[200, 200, 200, 133];150.6
Generation_489;[200, 146, 142, 134];117.3
Generation_490;[200, 200, 200, 200];164.7
Generation_491;[200, 200, 200, 9];130.4
Generation_492;[200, 165, 148, 131];83.1
Generation_493;[182, 159, 158, 140];147.4
Generation_494;[200, 195, 154, 135];148.1
Generation_495;[200, 200, 200, 150];155.0
Generation_496;[160, 158, 146, 140];108.2
Generation_497;[200, 161, 157, 157];145.5
Generation_498;[196, 150, 150, 113];131.4
Generation_499;[200, 200, 200, 131];141.8
Generation_500;[174, 166, 142, 174];109.1
Generation_501;[168, 149, 134, 133];119.8
Generation_502;[187, 186, 180, 152];150.6
Generation_503;[189, 153, 151, 122];137.1
Generation_504;[192, 187, 154, 111];143.2
Generation_505;[197, 196, 193, 163];156.9
Generation_506;[151, 149, 143, 151];132.0
Generation_507;[200, 177, 177, 11];132.9
Generation_508;[200, 153, 111, 107];73.1
Generation_509;[197, 197, 153, 133];148.5
Generation_510;[191, 152, 139, 41];123.5
Generation_511;[200, 198, 130, 198];107.4
Generation_512;[200, 135, 119, 114];106.0
Generation_513;[192, 190, 189, 129];149.5
Generation_514;[200, 200, 188, 183];149.5
Generation_515;[200, 200, 200, 200];152.7
Generation_516;[200, 200, 189, 200];122.4
Generation_517;[200, 200, 195, 136];134.7
Generation_518;[200, 200, 200, 200];160.8
Generation_519;[200, 200, 200, 9];127.6
Generation_520;[200, 200, 197, 9];119.1
Generation_521;[200, 196, 179, 196];85.5
Generation_522;[200, 200, 199, 199];156.3
Generation_523;[200, 200, 200, 13];139.8
Generation_524;[200, 196, 190, 190];125.5
Generation_525;[200, 200, 200, 157];145.2
Generation_526;[200, 159, 158, 123];126.3
Generation_527;[200, 200, 200, 200];173.2
Generation_528;[200, 200, 200, 12];134.1
Generation_529;[200, 200, 200, 10];97.2
Generation_530;[200, 200, 200, 178];136.5
Generation_531;[200, 200, 200, 12];150.2
Generation_532;[200, 181, 175, 175];87.7
Generation_533;[200, 200, 200, 200];170.0
Generation_534;[200, 200, 200, 189];130.0
Generation_535;[200, 200, 200, 200];157.0
Generation_536;[200, 200, 200, 187];136.5
Generation_537;[200, 200, 199, 200];123.0
Generation_538;[200, 200, 200, 198];154.4
Generation_539;[200, 200, 200, 9];158.4
Generation_540;[200, 200, 200, 174];85.3
Generation_541;[200, 200, 200, 200];125.6
Generation_542;[200, 200, 107, 92];80.1
Generation_543;[200, 200, 200, 200];131.0
Generation_544;[200, 200, 200, 11];143.1
Generation_545;[200, 200, 200, 200];124.3
Generation_546;[200, 200, 200, 200];142.7
Generation_547;[200, 200, 200, 78];95.0
Generation_548;[200, 200, 200, 200];145.9
Generation_549;[200, 200, 200, 200];143.2
Generation_550;[200, 200, 200, 200];143.0
Generation_551;[200, 200, 200, 200];143.4
Generation_552;[200, 200, 200, 200];142.9
Generation_553;[200, 200, 200, 200];142.7
Generation_554;[200, 200, 200, 11];143.3
Generation_555;[200, 200, 200, 10];86.6
Generation_556;[200, 200, 200, 10];87.0
Generation_557;[200, 200, 200, 19];87.1
Generation_558;[200, 200, 200, 200];143.9
Generation_559;[200, 200, 200, 200];143.0
Generation_560;[200, 200, 200, 11];134.1
Generation_561;[200, 200, 200, 200];124.7
Generation_562;[200, 200, 200, 200];143.3
Generation_563;[200, 200, 200, 200];143.3
Generation_564;[200, 200, 200, 200];143.2
Generation_565;[200, 200, 200, 12];143.5
Generation_566;[200, 200, 200, 200];142.6
Generation_567;[200, 200, 200, 200];143.3
Generation_568;[200, 200, 200, 200];143.3
Generation_569;[200, 200, 200, 200];143.0
Generation_570;[200, 200, 200, 200];143.3
Generation_571;[200, 200, 200, 200];143.0
Generation_572;[200, 200, 200, 200];143.0
Generation_573;[200, 200, 200, 200];143.2
Generation_574;[200, 200, 200, 200];143.0
Generation_575;[200, 200, 200, 200];143.5
Generation_576;[200, 200, 200, 200];143.1
Generation_577;[200, 200, 200, 200];143.0
Generation_578;[200, 200, 200, 200];143.1
Generation_579;[200, 200, 200, 13];144.0
Generation_580;[200, 200, 200, 200];85.7
Generation_581;[200, 200, 200, 200];143.2
Generation_582;[200, 200, 200, 200];143.3
Generation_583;[200, 200, 200, 200];143.0
Generation_584;[200, 200, 200, 41];108.6
Generation_585;[200, 200, 200, 20];89.4
Generation_586;[200, 200, 200, 200];126.3
Generation_587;[200, 200, 200, 200];143.0
Generation_588;[200, 200, 200, 200];143.0
Generation_589;[200, 200, 200, 200];143.5
Generation_590;[200, 200, 200, 9];143.0
Generation_591;[200, 200, 200, 200];107.0
Generation_592;[200, 200, 200, 200];143.2
Generation_593;[200, 200, 200, 200];142.8
Generation_594;[200, 200, 200, 200];142.8
Generation_595;[200, 200, 200, 200];143.6
Generation_596;[200, 200, 200, 200];142.8
Generation_597;[200, 200, 200, 200];143.7
