Generation_0;[13, 12, 11, 9];10.3
Generation_1;[13, 12, 11, 11];10.5
Generation_2;[12, 11, 11, 9];9.9
Generation_3;[13, 12, 10, 10];10.0
Generation_4;[13, 12, 12, 10];11.3
Generation_5;[13, 12, 12, 11];10.7
Generation_6;[11, 11, 10, 10];9.6
Generation_7;[12, 12, 12, 11];10.6
Generation_8;[12, 12, 12, 11];10.5
Generation_9;[12, 12, 11, 12];10.7
Generation_10;[12, 12, 12, 11];10.4
Generation_11;[11, 10, 10, 10];9.5
Generation_12;[13, 13, 12, 13];11.4
Generation_13;[200, 13, 11, 11];29.2
Generation_14;[200, 200, 180, 9];66.8
Generation_15;[200, 200, 200, 11];96.2
Generation_16;[200, 200, 200, 10];80.6
Generation_17;[200, 200, 200, 12];133.2
Generation_18;[200, 200, 200, 168];87.0
Generation_19;[200, 159, 99, 9];66.7
Generation_20;[200, 200, 200, 200];130.5
Generation_21;[200, 200, 200, 84];113.2
Generation_22;[200, 160, 159, 160];94.9
Generation_23;[200, 200, 200, 200];127.9
Generation_24;[200, 200, 200, 200];117.4
Generation_25;[200, 200, 200, 87];117.5
Generation_26;[200, 200, 200, 87];83.8
Generation_27;[200, 200, 200, 200];121.1
Generation_28;[200, 200, 200, 200];143.0
Generation_29;[200, 200, 200, 200];120.4
Generation_30;[200, 200, 94, 10];72.1
Generation_31;[200, 96, 16, 200];39.7
Generation_32;[200, 200, 200, 9];151.8
Generation_33;[200, 200, 200, 10];113.5
Generation_34;[200, 200, 92, 12];72.9
Generation_35;[200, 200, 152, 200];86.6
Generation_36;[200, 200, 200, 200];135.1
Generation_37;[200, 200, 174, 171];119.3
Generation_38;[200, 200, 200, 173];171.9
Generation_39;[200, 200, 200, 125];131.8
Generation_40;[200, 200, 200, 200];162.3
Generation_41;[200, 200, 200, 200];137.3
Generation_42;[200, 200, 200, 200];143.4
Generation_43;[200, 200, 101, 200];78.4
Generation_44;[200, 200, 106, 10];82.8
Generation_45;[200, 200, 102, 12];71.6
Generation_46;[200, 200, 200, 200];127.1
Generation_47;[200, 200, 200, 200];143.0
Generation_48;[200, 200, 200, 200];143.2
Generation_49;[200, 200, 200, 11];135.2
Generation_50;[200, 200, 200, 200];92.9
Generation_51;[200, 200, 200, 14];124.8
Generation_52;[200, 200, 200, 11];143.3
Generation_53;[200, 200, 200, 12];88.8
Generation_54;[200, 200, 200, 200];123.8
Generation_55;[200, 200, 200, 200];107.3
Generation_56;[200, 200, 200, 9];142.9
Generation_57;[200, 179, 172, 10];72.1
Generation_58;[200, 200, 192, 92];109.6
Generation_59;[200, 200, 200, 193];148.5
Generation_60;[200, 200, 200, 130];126.5
Generation_61;[200, 200, 200, 11];147.4
Generation_62;[200, 200, 200, 200];124.5
Generation_63;[200, 200, 200, 146];136.7
Generation_64;[200, 200, 200, 200];160.1
Generation_65;[200, 200, 200, 200];133.2
Generation_66;[200, 200, 200, 200];143.0
Generation_67;[200, 200, 200, 200];135.7
Generation_68;[200, 200, 200, 200];130.2
Generation_69;[200, 200, 200, 200];143.2
Generation_70;[200, 200, 200, 12];139.6
Generation_71;[200, 200, 200, 13];105.0
Generation_72;[200, 200, 105, 12];58.1
Generation_73;[200, 200, 200, 200];77.4
Generation_74;[200, 200, 200, 10];143.4
Generation_75;[200, 200, 200, 200];124.5
Generation_76;[200, 200, 200, 200];81.7
Generation_77;[200, 200, 200, 200];105.4
Generation_78;[200, 200, 200, 200];124.2
Generation_79;[200, 200, 200, 200];124.5
Generation_80;[200, 200, 200, 200];143.6
Generation_81;[200, 200, 200, 9];124.2
Generation_82;[200, 200, 200, 12];105.5
Generation_83;[200, 200, 200, 12];162.2
Generation_84;[200, 200, 11, 11];48.0
Generation_85;[200, 200, 13, 11];48.1
Generation_86;[200, 200, 13, 200];48.5
Generation_87;[200, 200, 200, 200];143.5
Generation_88;[200, 200, 200, 10];105.5
Generation_89;[200, 200, 200, 9];67.1
Generation_90;[200, 200, 200, 200];66.9
Generation_91;[200, 200, 200, 200];132.5
Generation_92;[200, 200, 200, 200];143.0
Generation_93;[200, 200, 200, 200];105.9
Generation_94;[200, 200, 200, 10];124.3
Generation_95;[200, 200, 200, 200];68.5
Generation_96;[200, 200, 200, 200];142.9
Generation_97;[200, 200, 200, 200];86.4
Generation_98;[200, 200, 200, 9];143.1
Generation_99;[200, 200, 200, 8];86.3
Generation_100;[200, 200, 173, 200];88.3
Generation_101;[200, 200, 200, 115];149.6
Generation_102;[200, 200, 200, 200];158.7
Generation_103;[200, 200, 200, 11];143.2
Generation_104;[200, 200, 200, 200];98.8
Generation_105;[200, 200, 200, 200];151.6
Generation_106;[200, 200, 200, 18];125.4
Generation_107;[200, 200, 200, 200];130.9
Generation_108;[200, 200, 200, 200];143.3
Generation_109;[200, 200, 200, 200];143.0
Generation_110;[200, 200, 200, 10];143.0
Generation_111;[200, 200, 126, 20];62.3
Generation_112;[200, 200, 200, 117];126.3
Generation_113;[200, 200, 200, 200];136.3
Generation_114;[200, 200, 200, 200];97.1
Generation_115;[200, 200, 200, 200];143.3
Generation_116;[200, 200, 200, 171];132.0
Generation_117;[200, 200, 200, 200];136.0
Generation_118;[200, 200, 200, 12];101.2
Generation_119;[200, 200, 200, 200];105.2
Generation_120;[200, 200, 200, 10];124.5
Generation_121;[200, 200, 200, 200];86.4
Generation_122;[200, 200, 200, 200];124.4
Generation_123;[200, 200, 200, 200];135.1
Generation_124;[200, 200, 200, 200];142.9
Generation_125;[200, 200, 200, 200];143.6
Generation_126;[200, 200, 200, 10];143.4
Generation_127;[200, 200, 164, 10];64.2
Generation_128;[200, 200, 183, 9];102.8
Generation_129;[200, 200, 200, 165];121.1
Generation_130;[200, 200, 200, 200];146.0
Generation_131;[200, 200, 200, 200];143.1
Generation_132;[200, 200, 200, 200];151.1
Generation_133;[200, 200, 200, 11];142.9
Generation_134;[200, 200, 200, 12];124.4
Generation_135;[200, 200, 200, 12];124.5
Generation_136;[200, 200, 200, 9];85.8
Generation_137;[200, 200, 200, 200];124.3
Generation_138;[200, 200, 200, 200];143.1
Generation_139;[200, 200, 200, 12];129.7
Generation_140;[200, 200, 200, 200];142.8
Generation_141;[200, 200, 200, 200];143.3
Generation_142;[200, 200, 200, 200];145.1
Generation_143;[200, 200, 200, 200];124.6
Generation_144;[200, 200, 200, 9];143.4
Generation_145;[200, 200, 185, 13];68.5
Generation_146;[200, 200, 200, 200];140.4
Generation_147;[200, 182, 173, 200];105.5
Generation_148;[200, 200, 200, 168];160.1
Generation_149;[200, 171, 152, 92];113.3
Generation_150;[193, 183, 179, 127];158.5
